Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200207ss	136	False	real	KR	132	4	-15	   -4.00	0	    4.00	1	1	1326456.00	15	0	NULL
200207ss	138	False	real	JR	133	4	15	   -4.00	0	    4.00	1	1	1334246.00	-15	0	NULL
200207ss	139	False	real	GR	134	4	15	    8.00	1	   -2.00	1	2	  398.01	-3	7	NULL
200207ss	142	False	real	HR	135	4	15	    8.00	1	   -2.00	1	2	  415.54	-3	5	NULL
200207ss	143	False	real	QR	136	4	-15	   12.00	1	   -4.00	0	1	  481.63	-15	5	NULL
200207ss	144	False	real	ER	137	4	-15	   -4.00	0	    4.00	1	1	 1073.23	-3	7	NULL
200207ss	145	False	real	PR	138	4	15	   -4.00	0	    4.00	1	1	1369094.00	15	5	NULL
200207ss	146	False	real	NL	139	4	15	    4.00	1	   -4.00	1	1	1375201.00	-3	0	NULL
200207ss	147	False	real	PL	140	4	15	    4.00	0	    8.00	0	0	1382589.00	15	5	NULL
200207ss	149	False	real	LL	141	4	15	    4.00	1	   -4.00	1	1	1392757.00	15	0	NULL
200207ss	150	False	real	IL	142	4	-15	    4.00	1	   -4.00	1	1	1397629.00	-15	0	NULL
200207ss	151	False	real	KL	143	4	-15	    4.00	1	   -4.00	1	1	1402563.00	15	0	NULL
200207ss	152	False	real	BR	144	4	15	   -4.00	0	    4.00	1	1	  748.00	-15	7	NULL
200207ss	153	False	real	ER	145	5	-15	    0.00	1	   -2.00	1	2	  621.81	-3	7	NULL
200207ss	154	False	real	BL	146	5	15	    0.00	1	   -4.00	0	1	 1140.22	-15	7	NULL
200207ss	155	False	real	JL	147	5	15	    0.00	0	    2.00	1	2	1422681.00	-15	0	NULL
200207ss	156	False	real	LL	148	5	15	    0.00	0	    2.00	1	2	1428215.00	15	0	NULL
