Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200303LH	321	False	real	DL	258	8	15	    0.00	1	   -4.00	0	1	3784559.00	15	7	NULL
200303LH	322	False	real	CR	259	8	-15	   -6.00	1	   -2.00	0	2	3789113.00	15	7	NULL
200303LH	323	False	real	AR	260	8	-15	   -6.00	1	   -2.00	0	2	  400.41	-15	7	NULL
200303LH	324	False	real	MR	261	8	-15	   -3.00	1	   -1.00	1	4	3805222.00	-3	0	NULL
200303LH	325	False	real	KL	262	8	-15	   -6.00	1	   -1.00	1	3	3810476.00	15	0	NULL
200303LH	326	False	real	QL	263	8	-15	    0.00	1	   -1.00	1	3	  911.19	-15	5	NULL
200303LH	327	False	real	IL	264	8	-15	   -3.00	1	   -1.00	0	3	3820647.00	-15	0	NULL
200303LH	329	False	real	HR	265	8	15	   -3.00	1	   -1.00	1	4	  342.19	-3	5	NULL
200303LH	331	False	real	GL	266	8	15	    0.00	1	   -1.00	0	3	  303.55	-3	7	NULL
200303LH	332	False	real	CL	267	8	-15	   -3.00	1	   -1.00	0	3	3844400.00	15	7	NULL
200303LH	335	False	real	PL	268	8	15	   -3.00	1	   -1.00	0	3	3859297.00	15	5	NULL
200303LH	336	False	real	AL	269	8	-15	   -3.00	1	   -1.00	0	3	  738.80	-15	7	NULL
200303LH	337	False	real	JL	270	8	15	    0.00	1	   -1.00	1	3	3948882.00	-15	0	NULL
200303LH	338	False	real	IR	271	8	-15	   -2.00	1	   -1.00	0	4	3953147.00	-15	0	NULL
200303LH	339	False	real	GR	272	8	15	   -2.00	1	   -1.00	0	4	  455.12	-3	7	NULL
200303LH	341	False	real	NL	273	8	15	    0.00	1	   -1.00	1	3	3966614.00	-3	0	NULL
200303LH	342	False	real	BR	274	8	15	   -3.00	1	   -1.00	1	4	  548.72	-15	7	NULL
200303LH	343	False	real	FR	275	8	-15	   -6.00	1	   -2.00	0	2	  448.22	-3	5	NULL
200303LH	344	False	real	LR	276	8	15	   -3.00	1	   -1.00	1	4	3981098.00	15	0	NULL
200303LH	345	False	real	ER	277	8	-15	   -6.00	1	   -2.00	0	2	  397.67	-3	7	NULL
200303LH	347	False	real	FL	278	8	-15	   -6.00	1	   -1.00	1	3	  385.66	-3	5	NULL
200303LH	348	False	real	QR	279	8	-15	    0.00	1	   -2.00	0	2	  800.79	-15	5	NULL
200303LH	349	False	real	RR	280	8	15	   -2.00	1	   -1.00	0	4	  743.87	-15	5	NULL
200303LH	350	False	real	KR	281	8	-15	    0.00	1	   -2.00	1	2	4006965.00	15	0	NULL
200303LH	351	False	real	BL	282	8	15	    0.00	1	   -1.00	1	3	  770.73	-15	7	NULL
200303LH	353	False	real	PR	283	8	15	    0.00	1	   -2.00	0	2	4020214.00	15	5	NULL
200303LH	354	False	real	LL	284	8	15	   -3.00	1	   -1.00	0	3	4026070.00	15	0	NULL
200303LH	355	False	real	OR	285	8	-15	    6.00	1	   -2.00	0	2	4031222.00	15	5	NULL
200303LH	356	False	real	ML	286	8	-15	   -6.00	1	   -1.00	1	3	4035545.00	-3	0	NULL
200303LH	357	False	real	RL	287	8	15	    0.00	1	   -1.00	1	3	  748.46	-15	5	NULL
200303LH	359	False	real	OL	288	8	-15	  -12.00	0	    2.00	1	2	4049401.00	15	5	NULL
200303LH	360	False	real	AR	289	9	-15	   -8.00	0	    1.00	1	3	  410.04	-15	7	NULL
200303LH	361	False	real	MR	290	9	-15	   -4.00	0	    1.00	1	5	4059302.00	-3	0	NULL
200303LH	362	False	real	NL	291	9	15	   -1.00	0	    1.00	1	4	4063555.00	-3	0	NULL
200303LH	363	False	real	BR	292	9	15	   -4.00	0	    1.00	1	5	  804.93	-15	7	NULL
200303LH	365	False	real	JL	293	9	15	   -1.00	0	    1.00	1	4	4077136.00	-15	0	NULL
200303LH	366	False	real	ML	294	9	-15	   -7.00	0	    1.00	1	4	4081964.00	-3	0	NULL
200303LH	367	False	real	BL	295	9	15	   -1.00	0	    1.00	1	4	  403.78	-15	7	NULL
200303LH	368	False	real	QL	296	9	-15	   -1.00	1	   -1.00	0	3	  479.77	-15	5	NULL
200303LH	369	False	real	HL	297	9	15	    2.00	1	   -1.00	1	3	  820.59	-3	5	NULL
200303LH	370	False	real	FR	298	9	-15	   -8.00	0	    1.00	1	3	  535.41	-3	5	NULL
200303LH	371	False	real	RL	299	9	15	   -1.00	1	   -1.00	0	3	  748.41	-15	5	NULL
200303LH	372	False	real	LR	300	9	15	   -4.00	0	    1.00	1	5	4110290.00	15	0	NULL
200303LH	373	False	real	JR	301	9	15	   -3.00	0	    1.00	1	5	4115028.00	-15	0	NULL
200303LH	374	False	real	CL	302	9	-15	   -4.00	0	    1.00	1	4	4120388.00	15	7	NULL
200303LH	375	False	real	OR	303	9	-15	    4.00	0	    1.00	1	3	4126011.00	15	5	NULL
200303LH	376	False	real	PR	304	9	15	   -2.00	0	    1.00	1	3	4130933.00	15	5	NULL
200303LH	377	False	real	PL	305	9	15	   -4.00	0	    1.00	1	4	4135998.00	15	5	NULL
200303LH	378	False	real	DL	306	9	15	   -4.00	0	    2.00	1	2	4141260.00	15	7	NULL
200303LH	381	False	real	KR	307	9	-15	   -2.00	0	    1.00	1	3	4152858.00	15	0	NULL
200303LH	382	False	real	CR	308	9	-15	   -8.00	0	    1.00	1	3	4157395.00	15	7	NULL
200303LH	383	False	real	GL	309	9	15	   -1.00	0	    1.00	1	4	  296.30	-3	7	NULL
200303LH	385	False	real	ER	310	9	-15	   -8.00	0	    1.00	1	3	  343.46	-3	7	NULL
200303LH	386	False	real	EL	311	9	-15	   -4.00	0	    1.00	1	4	  562.24	-3	7	NULL
200303LH	387	False	real	NR	312	9	15	    1.00	0	    1.00	0	3	4181003.00	-3	0	NULL
200303LH	388	False	real	KL	313	9	-15	   -7.00	1	   -1.00	0	3	4185929.00	15	0	NULL
200303LH	389	False	real	IL	314	9	-15	   -4.00	0	    1.00	1	4	4190363.00	-15	0	NULL
200303LH	390	False	real	GR	315	9	15	   -3.00	0	    1.00	1	5	  496.09	-3	7	NULL
200303LH	391	False	real	IR	316	9	-15	   -3.00	0	    1.00	1	5	4200588.00	-15	0	NULL
200303LH	392	False	real	DR	317	9	15	   -8.00	0	    1.00	0	3	4205223.00	15	7	NULL
200303LH	393	False	real	FL	318	9	-15	   -7.00	0	    1.00	1	4	  334.41	-3	5	NULL
200303LH	395	False	real	OL	319	9	-15	  -10.00	0	    2.00	0	2	4217017.00	15	5	NULL
200303LH	396	False	real	RR	320	9	15	   -3.00	0	    1.00	1	5	  841.31	-15	5	NULL
200303LH	397	False	real	AL	321	9	-15	   -4.00	0	    1.00	1	4	  869.89	-15	7	NULL
200303LH	398	False	real	HR	322	9	15	   -4.00	0	    1.00	1	5	  243.56	-3	5	NULL
200303LH	399	False	real	QR	323	9	-15	   -2.00	0	    1.00	1	3	  389.99	-15	5	NULL
200303LH	401	False	real	LL	324	9	15	   -4.00	0	    1.00	1	4	4245499.00	15	0	NULL
200303LH	402	False	real	IR	325	10	-15	   -2.00	0	    1.00	0	5	4250035.00	-15	0	NULL
200303LH	403	False	real	FL	326	10	-15	   -6.00	0	    1.00	0	4	  423.57	-3	5	NULL
200303LH	404	False	real	ER	327	10	-15	   -7.00	0	    1.00	0	3	  352.39	-3	7	NULL
200303LH	405	False	real	ML	328	10	-15	   -6.00	0	    1.00	0	4	4263839.00	-3	0	NULL
200303LH	406	False	real	FR	329	10	-15	   -7.00	0	    1.00	0	3	  276.26	-3	5	NULL
200303LH	407	False	real	AR	330	10	-15	   -7.00	0	    1.00	0	3	  773.48	-15	7	NULL
200303LH	408	False	real	GR	331	10	15	   -2.00	0	    1.00	0	5	  263.09	-3	7	NULL
200303LH	409	False	real	EL	332	10	-15	   -3.00	0	    1.00	0	4	  320.11	-3	7	NULL
200303LH	412	False	real	BR	333	10	15	   -3.00	0	    1.00	0	5	  721.39	-15	7	NULL
200303LH	413	False	real	QR	334	10	-15	   -1.00	0	    1.00	0	3	  737.02	-15	5	NULL
200303LH	414	False	real	NL	335	10	15	    0.00	1	   -1.00	1	5	4305607.00	-3	0	NULL
200303LH	416	False	real	CL	336	10	-15	   -3.00	0	    1.00	0	4	4314762.00	15	7	NULL
200303LH	417	False	real	AL	337	10	-15	   -3.00	0	    1.00	0	4	  410.26	-15	7	NULL
200303LH	419	False	real	MR	338	10	-15	   -3.00	0	    1.00	0	5	4327032.00	-3	0	NULL
200303LH	420	False	real	OR	339	10	-15	    5.00	0	    1.00	0	3	4333454.00	15	5	NULL
200303LH	421	False	real	HL	340	10	15	    1.00	1	   -1.00	0	3	 1316.69	-3	5	NULL
200303LH	422	False	real	DR	341	10	15	   -7.00	0	    1.00	0	3	4344990.00	15	7	NULL
200303LH	424	False	real	OL	342	10	-15	   -8.00	0	    2.00	0	2	4353011.00	15	5	NULL
200303LH	425	False	real	IL	343	10	-15	   -3.00	0	    1.00	0	4	4359818.00	-15	0	NULL
200303LH	426	False	real	LL	344	10	15	   -3.00	0	    1.00	0	4	4366407.00	15	0	NULL
200303LH	427	False	real	PR	345	10	15	   -1.00	0	    1.00	0	3	4371514.00	15	5	NULL
200303LH	428	False	real	QL	346	10	-15	   -2.00	0	    1.00	1	4	 1195.96	-15	5	NULL
200303LH	429	False	real	KL	347	10	-15	   -8.00	0	    1.00	1	4	4382885.00	15	0	NULL
200303LH	430	False	real	RL	348	10	15	   -2.00	0	    1.00	1	4	  752.60	-15	5	NULL
200303LH	431	False	real	JL	349	10	15	    0.00	1	   -1.00	1	5	4393985.00	-15	0	NULL
200303LH	432	False	real	LR	350	10	15	   -3.00	0	    1.00	0	5	4398803.00	15	0	NULL
200303LH	433	False	real	DL	351	10	15	   -2.00	0	    2.00	0	2	4403698.00	15	7	NULL
200303LH	434	False	real	KR	352	10	-15	   -1.00	0	    1.00	0	3	4409991.00	15	0	NULL
200303LH	435	False	real	JR	353	10	15	   -2.00	0	    1.00	0	5	4415083.00	-15	0	NULL
200303LH	436	False	real	BL	354	10	15	    0.00	0	    1.00	0	4	  407.36	-15	7	NULL
200303LH	438	False	real	HR	355	10	15	   -3.00	0	    1.00	0	5	  520.13	-3	5	NULL
200303LH	440	False	real	PL	356	10	15	   -3.00	0	    1.00	0	4	4439999.00	15	5	NULL
200303LH	441	False	real	CR	357	10	-15	   -7.00	0	    1.00	0	3	4446405.00	15	7	NULL
200303LH	443	False	real	RR	358	10	15	   -2.00	0	    1.00	0	5	  506.40	-15	5	NULL
200303LH	445	False	real	NR	359	10	15	    2.00	1	   -1.00	1	4	4466030.00	-3	0	NULL
200303LH	446	False	real	GL	360	10	15	    0.00	1	   -1.00	1	5	  435.63	-3	7	NULL
200303LH	447	False	real	MR	361	11	-15	   -2.00	1	   -1.00	1	6	4478441.00	-3	0	NULL
200303LH	448	False	real	NL	362	11	15	   -1.00	1	   -1.00	0	5	4483279.00	-3	0	NULL
200303LH	449	False	real	PR	363	11	15	    0.00	1	   -1.00	1	4	4488088.00	15	5	NULL
200303LH	450	False	real	JR	364	11	15	   -1.00	1	   -1.00	1	6	4492480.00	-15	0	NULL
200303LH	452	False	real	ER	365	11	-15	   -6.00	0	    1.00	0	3	  525.54	-3	7	NULL
200303LH	453	False	real	FR	366	11	-15	   -6.00	0	    1.00	0	3	  488.62	-3	5	NULL
200303LH	454	False	real	GR	367	11	15	   -1.00	0	    1.00	0	5	  577.49	-3	7	NULL
200303LH	455	False	real	IR	368	11	-15	   -1.00	0	    1.00	0	5	4514672.00	-15	0	NULL
200303LH	456	False	real	NR	369	11	15	    1.00	0	    1.00	1	5	4519960.00	-3	0	NULL
200303LH	457	False	real	EL	370	11	-15	   -2.00	0	    1.00	0	4	  375.90	-3	7	NULL
200303LH	458	False	real	CL	371	11	-15	   -2.00	0	    1.00	0	4	4529611.00	15	7	NULL
200303LH	459	False	real	DL	372	11	15	    0.00	0	    2.00	0	2	4536061.00	15	7	NULL
200303LH	460	False	real	HL	373	11	15	    0.00	0	    1.00	1	4	  309.70	-3	5	NULL
200303LH	461	False	real	KR	374	11	-15	    0.00	0	    1.00	0	3	4545331.00	15	0	NULL
200303LH	462	False	real	AR	375	11	-15	   -6.00	0	    1.00	0	3	  819.86	-15	7	NULL
200303LH	463	False	real	LR	376	11	15	   -2.00	0	    1.00	0	5	4554846.00	15	0	NULL
200303LH	464	False	real	HR	377	11	15	   -2.00	0	    1.00	0	5	  289.52	-3	5	NULL
200303LH	465	False	real	ML	378	11	-15	   -5.00	0	    1.00	0	4	4563597.00	-3	0	NULL
200303LH	467	False	real	KL	379	11	-15	   -7.00	0	    1.00	0	4	4574371.00	15	0	NULL
200303LH	468	False	real	PL	380	11	15	   -2.00	0	    1.00	0	4	4582798.00	15	5	NULL
200303LH	469	False	real	OR	381	11	-15	    6.00	1	   -1.00	1	4	4588376.00	15	5	NULL
200303LH	470	False	real	JL	382	11	15	   -1.00	1	   -1.00	0	5	4592916.00	-15	0	NULL
200303LH	471	False	real	DR	383	11	15	   -6.00	0	    1.00	0	3	4598138.00	15	7	NULL
200303LH	472	False	real	GL	384	11	15	   -1.00	0	    1.00	1	6	  343.37	-3	7	NULL
200303LH	473	False	real	BL	385	11	15	    1.00	1	   -1.00	1	5	  379.54	-15	7	NULL
200303LH	474	False	real	RL	386	11	15	   -1.00	0	    1.00	0	4	  629.23	-15	5	NULL
200303LH	475	False	real	QL	387	11	-15	   -1.00	0	    1.00	0	4	  436.31	-15	5	NULL
200303LH	476	False	real	CR	388	11	-15	   -6.00	0	    1.00	0	3	4620461.00	15	7	NULL
200303LH	477	False	real	FL	389	11	-15	   -5.00	0	    1.00	0	4	  280.34	-3	5	NULL
200303LH	478	False	real	OL	390	11	-15	   -6.00	0	    2.00	0	2	4629283.00	15	5	NULL
200303LH	479	False	real	AL	391	11	-15	   -2.00	0	    1.00	0	4	  813.27	-15	7	NULL
200303LH	480	False	real	IL	392	11	-15	   -2.00	0	    1.00	0	4	4638684.00	-15	0	NULL
200303LH	481	False	real	RR	393	11	15	   -1.00	0	    1.00	0	5	  352.55	-15	5	NULL
200303LH	483	False	real	BR	394	11	15	   -2.00	0	    1.00	0	5	  764.13	-15	7	NULL
200303LH	484	False	real	LL	395	11	15	   -2.00	0	    1.00	0	4	4655799.00	15	0	NULL
200303LH	485	False	real	QR	396	11	-15	    0.00	0	    1.00	0	3	  776.20	-15	5	NULL
200303LH	486	False	real	AR	397	12	-15	   -5.00	0	    1.00	0	3	  445.87	-15	7	NULL
200303LH	487	False	real	KR	398	12	-15	    1.00	0	    1.00	0	3	4671589.00	15	0	NULL
200303LH	488	False	real	GR	399	12	15	    0.00	1	   -1.00	1	6	  837.97	-3	7	NULL
200303LH	489	False	real	BR	400	12	15	   -1.00	1	   -1.00	1	6	  767.91	-15	7	NULL
200303LH	490	False	real	NL	401	12	15	   -2.00	1	   -1.00	0	5	4863323.00	-3	0	NULL
200303LH	491	False	real	KL	402	12	-15	   -6.00	1	   -1.00	1	5	4867860.00	15	0	NULL
200303LH	492	False	real	FR	403	12	-15	   -5.00	0	    1.00	0	3	  426.64	-3	5	NULL
200303LH	493	False	real	JR	404	12	15	   -2.00	0	    1.00	1	7	4877167.00	-15	0	NULL
200303LH	494	False	real	NR	405	12	15	    2.00	1	   -1.00	1	6	4881905.00	-3	0	NULL
200303LH	495	False	real	HL	406	12	15	    1.00	0	    1.00	0	4	  353.51	-3	5	NULL
200303LH	496	False	real	LL	407	12	15	   -1.00	1	   -1.00	1	5	4891429.00	15	0	NULL
200303LH	497	False	real	BL	408	12	15	    0.00	1	   -1.00	0	5	  493.10	-15	7	NULL
200303LH	498	False	real	IR	409	12	-15	    0.00	1	   -1.00	1	6	4900767.00	-15	0	NULL
200303LH	499	False	real	PL	410	12	15	   -1.00	0	    1.00	0	4	4905641.00	15	5	NULL
200303LH	500	False	real	CR	411	12	-15	   -5.00	0	    1.00	0	3	4910874.00	15	7	NULL
200303LH	501	False	real	EL	412	12	-15	   -1.00	0	    1.00	0	4	  456.33	-3	7	NULL
200303LH	502	False	real	DR	413	12	15	   -5.00	1	   -1.00	1	4	4925446.00	15	7	NULL
200303LH	503	False	real	OL	414	12	-15	   -4.00	0	    2.00	0	2	4931310.00	15	5	NULL
200303LH	504	False	real	AL	415	12	-15	   -1.00	0	    1.00	0	4	  660.72	-15	7	NULL
200303LH	505	False	real	IL	416	12	-15	   -1.00	0	    1.00	0	4	4940469.00	-15	0	NULL
200303LH	506	False	real	QR	417	12	-15	    1.00	1	   -1.00	1	4	  563.51	-15	5	NULL
200303LH	507	False	real	QL	418	12	-15	    0.00	1	   -1.00	1	5	  683.15	-15	5	NULL
200303LH	508	False	real	MR	419	12	-15	   -3.00	1	   -1.00	0	6	4954232.00	-3	0	NULL
200303LH	509	False	real	RL	420	12	15	    0.00	1	   -1.00	1	5	  419.25	-15	5	NULL
200303LH	510	False	real	RR	421	12	15	    0.00	1	   -1.00	1	6	  691.86	-15	5	NULL
200303LH	511	False	real	OR	422	12	-15	    5.00	1	   -1.00	0	4	4967767.00	15	5	NULL
200303LH	512	False	real	HR	423	12	15	   -1.00	0	    1.00	0	5	  724.10	-3	5	NULL
200303LH	514	False	real	PR	424	12	15	   -1.00	0	    1.00	1	5	4982093.00	15	5	NULL
200303LH	515	False	real	JL	425	12	15	   -2.00	0	    1.00	1	6	4986385.00	-15	0	NULL
200303LH	516	False	real	CL	426	12	-15	   -1.00	1	   -1.00	1	5	4991627.00	15	7	NULL
200303LH	517	False	real	ML	427	12	-15	   -4.00	0	    1.00	0	4	4996216.00	-3	0	NULL
200303LH	518	False	real	FL	428	12	-15	   -4.00	0	    1.00	0	4	  397.90	-3	5	NULL
200303LH	519	False	real	DL	429	12	15	    2.00	1	   -1.00	1	3	5005794.00	15	7	NULL
200303LH	520	False	real	LR	430	12	15	   -1.00	0	    1.00	0	5	5011142.00	15	0	NULL
200303LH	521	False	real	GL	431	12	15	    0.00	1	   -1.00	1	7	  606.29	-3	7	NULL
200303LH	522	False	real	ER	432	12	-15	   -5.00	0	    1.00	0	3	  430.71	-3	7	NULL
200303LH	523	False	real	BR	433	13	15	   -2.00	0	    1.00	1	7	  656.29	-15	7	NULL
200303LH	524	False	real	OL	434	13	-15	   -2.00	1	   -1.00	1	3	5030089.00	15	5	NULL
200303LH	525	False	real	KR	435	13	-15	    2.00	1	   -1.00	1	4	5034715.00	15	0	NULL
200303LH	526	False	real	OR	436	13	-15	    4.00	1	   -1.00	0	4	5039289.00	15	5	NULL
200303LH	528	False	real	AL	437	13	-15	    0.00	1	   -1.00	1	5	  594.77	-15	7	NULL
200303LH	529	False	real	LL	438	13	15	   -2.00	1	   -1.00	0	5	5053082.00	15	0	NULL
200303LH	531	False	real	QR	439	13	-15	    0.00	1	   -1.00	0	4	  737.13	-15	5	NULL
200303LH	532	False	real	CR	440	13	-15	   -4.00	1	   -1.00	1	4	5073100.00	15	7	NULL
200303LH	533	False	real	FR	441	13	-15	   -4.00	0	    1.00	0	3	 1491.77	-3	5	NULL
200303LH	534	False	real	NL	442	13	15	   -3.00	0	    1.00	1	6	5083123.00	-3	0	NULL
200303LH	535	False	real	LR	443	13	15	    0.00	0	    1.00	0	5	5088213.00	15	0	NULL
200303LH	536	False	real	JL	444	13	15	   -1.00	0	    1.00	0	6	5092810.00	-15	0	NULL
200303LH	538	False	real	NR	445	13	15	    1.00	1	   -1.00	0	6	5103658.00	-3	0	NULL
200303LH	539	False	real	RL	446	13	15	   -1.00	1	   -1.00	0	5	 1110.68	-15	5	NULL
200303LH	540	False	real	GL	447	13	15	   -1.00	1	   -1.00	0	7	  496.74	-3	7	NULL
200303LH	541	False	real	JR	448	13	15	   -1.00	1	   -1.00	1	8	5118793.00	-15	0	NULL
200303LH	543	False	real	IL	449	13	-15	    0.00	1	   -1.00	1	5	5126677.00	-15	0	NULL
200303LH	544	False	real	RR	450	13	15	   -1.00	1	   -1.00	0	6	  753.76	-15	5	NULL
200303LH	545	False	real	CL	451	13	-15	   -2.00	1	   -1.00	0	5	5136320.00	15	7	NULL
200303LH	546	False	real	DR	452	13	15	   -6.00	1	   -1.00	0	4	5140899.00	15	7	NULL
200303LH	547	False	real	EL	453	13	-15	    0.00	1	   -1.00	1	5	  527.20	-3	7	NULL
200303LH	548	False	real	FL	454	13	-15	   -3.00	1	   -1.00	1	5	  817.90	-3	5	NULL
200303LH	549	False	real	AR	455	13	-15	   -4.00	0	    1.00	0	3	  539.44	-15	7	NULL
200303LH	550	False	real	HR	456	13	15	    0.00	0	    1.00	0	5	 1350.43	-3	5	NULL
200303LH	551	False	real	IR	457	13	-15	   -1.00	1	   -1.00	0	6	5165466.00	-15	0	NULL
200303LH	552	False	real	ML	458	13	-15	   -3.00	1	   -1.00	1	5	5172306.00	-3	0	NULL
200303LH	553	False	real	QL	459	13	-15	   -1.00	1	   -1.00	0	5	  467.03	-15	5	NULL
200303LH	554	False	real	GR	460	13	15	   -1.00	1	   -1.00	0	6	 1897.23	-3	7	NULL
200303LH	555	False	real	BL	461	13	15	   -1.00	1	   -1.00	0	5	 1485.74	-15	7	NULL
200303LH	556	False	real	DL	462	13	15	    1.00	1	   -1.00	0	3	5195198.00	15	7	NULL
200303LH	557	False	real	PR	463	13	15	    0.00	1	   -1.00	1	6	5200494.00	15	5	NULL
200303LH	558	False	real	KL	464	13	-15	   -7.00	0	    1.00	1	6	5207387.00	15	0	NULL
200303LH	559	False	real	HL	465	13	15	    2.00	1	   -1.00	1	5	  507.40	-3	5	NULL
200303LH	560	False	real	MR	466	13	-15	   -4.00	0	    1.00	1	7	5219561.00	-3	0	NULL
200303LH	562	False	real	ER	467	13	-15	   -4.00	0	    1.00	0	3	  542.17	-3	7	NULL
200303LH	563	False	real	PL	468	13	15	    0.00	0	    1.00	0	4	5231807.00	15	5	NULL
200303LH	564	False	real	PR	469	14	15	   -1.00	0	    1.00	1	7	5237459.00	15	5	NULL
200303LH	566	False	real	RR	470	14	15	   -2.00	0	    1.00	1	7	  505.95	-15	5	NULL
200303LH	567	False	real	QR	471	14	-15	   -1.00	0	    1.00	1	5	 1560.12	-15	5	NULL
200303LH	568	False	real	HR	472	14	15	    1.00	0	    1.00	0	5	  646.30	-3	5	NULL
200303LH	569	False	real	ML	473	14	-15	   -4.00	0	    1.00	1	6	5261087.00	-3	0	NULL
200303LH	570	False	real	AL	474	14	-15	   -1.00	1	   -1.00	0	5	  744.83	-15	7	NULL
200303LH	571	False	real	JL	475	14	15	    0.00	0	    1.00	0	6	5270214.00	-15	0	NULL
200303LH	572	False	real	OR	476	14	-15	    3.00	1	   -1.00	0	4	5278325.00	15	5	NULL
200303LH	573	False	real	RL	477	14	15	   -2.00	0	    1.00	1	6	  699.23	-15	5	NULL
200303LH	574	False	real	QL	478	14	-15	   -2.00	0	    1.00	1	6	  495.84	-15	5	NULL
200303LH	575	False	real	DR	479	14	15	   -7.00	0	    1.00	1	5	5292852.00	15	7	NULL
200303LH	579	False	real	JR	480	14	15	   -2.00	0	    1.00	1	9	5308455.00	-15	0	NULL
200303LH	580	False	real	GL	481	14	15	   -2.00	1	   -1.00	0	7	  338.75	-3	7	NULL
200303LH	581	False	real	LL	482	14	15	   -3.00	0	    1.00	1	6	5328974.00	15	0	NULL
200303LH	582	False	real	BR	483	14	15	   -1.00	1	   -1.00	1	8	 1322.11	-15	7	NULL
200303LH	583	False	real	HL	484	14	15	    1.00	1	   -1.00	0	5	  954.23	-3	5	NULL
200303LH	584	False	real	NL	485	14	15	   -2.00	1	   -1.00	1	7	5345052.00	-3	0	NULL
200303LH	585	False	real	KR	486	14	-15	    1.00	1	   -1.00	0	4	5351796.00	15	0	NULL
200303LH	586	False	real	GR	487	14	15	   -2.00	0	    1.00	1	7	 1542.59	-3	7	NULL
200303LH	588	False	real	DL	488	14	15	    0.00	1	   -1.00	0	3	5366268.00	15	7	NULL
200303LH	589	False	real	BL	489	14	15	   -2.00	1	   -1.00	0	5	 1165.95	-15	7	NULL
200303LH	590	False	real	PL	490	14	15	    1.00	1	   -1.00	1	5	5375952.00	15	5	NULL
200303LH	591	False	real	IR	491	14	-15	   -2.00	1	   -1.00	0	6	5380201.00	-15	0	NULL
200303LH	592	False	real	LR	492	14	15	    1.00	1	   -1.00	1	6	5384773.00	15	0	NULL
200303LH	593	False	real	FR	493	14	-15	   -3.00	1	   -1.00	1	4	  392.13	-3	5	NULL
200303LH	595	False	real	ER	494	14	-15	   -3.00	1	   -1.00	1	4	  366.62	-3	7	NULL
200303LH	596	False	real	AR	495	14	-15	   -3.00	1	   -1.00	1	4	  404.39	-15	7	NULL
200303LH	597	False	real	CR	496	14	-15	   -5.00	0	    1.00	1	5	5405924.00	15	7	NULL
200303LH	598	False	real	NR	497	14	15	    0.00	1	   -1.00	0	6	5413028.00	-3	0	NULL
200303LH	602	False	real	FL	498	14	-15	   -4.00	0	    1.00	1	6	  700.20	-3	5	NULL
200303LH	603	False	real	IL	499	14	-15	   -1.00	0	    1.00	1	6	5445096.00	-15	0	NULL
200303LH	604	False	real	OL	500	14	-15	   -3.00	0	    1.00	1	4	5449980.00	15	5	NULL
200303LH	605	False	real	EL	501	14	-15	   -1.00	0	    1.00	1	6	  353.13	-3	7	NULL
200303LH	608	False	real	KL	502	14	-15	   -6.00	0	    1.00	0	6	5475045.00	15	0	NULL
200303LH	609	False	real	CL	503	14	-15	   -3.00	0	    1.00	1	6	5485097.00	15	7	NULL
200303LH	610	False	real	MR	504	14	-15	   -3.00	0	    1.00	0	7	5491589.00	-3	0	NULL
200303LH	611	False	real	ER	505	15	-15	   -4.00	1	   -1.00	0	4	 1409.38	-3	7	NULL
200303LH	612	False	real	FL	506	15	-15	   -3.00	1	   -1.00	1	7	  419.27	-3	5	NULL
200303LH	614	False	real	NR	507	15	15	   -1.00	0	    1.00	1	7	5519280.00	-3	0	NULL
200303LH	616	False	real	RR	508	15	15	   -1.00	1	   -1.00	1	8	 1220.72	-15	5	NULL
200303LH	617	False	real	DL	509	15	15	   -1.00	0	    1.00	1	4	5531985.00	15	7	NULL
200303LH	618	False	real	OR	510	15	-15	    2.00	1	   -1.00	0	4	5545370.00	15	5	NULL
200303LH	619	False	real	KR	511	15	-15	    0.00	1	   -1.00	0	4	5551217.00	15	0	NULL
200303LH	620	False	real	RL	512	15	15	   -1.00	1	   -1.00	1	7	 1169.55	-15	5	NULL
200303LH	621	False	real	HR	513	15	15	    2.00	1	   -1.00	1	6	  841.10	-3	5	NULL
200303LH	622	False	real	AL	514	15	-15	   -2.00	1	   -1.00	0	5	 1562.03	-15	7	NULL
200303LH	623	False	real	GL	515	15	15	   -3.00	0	    1.00	1	8	  699.75	-3	7	NULL
200303LH	624	False	real	LR	516	15	15	    0.00	1	   -1.00	0	6	5580266.00	15	0	NULL
200303LH	625	False	real	GR	517	15	15	   -1.00	1	   -1.00	1	8	 3979.74	-3	7	NULL
200303LH	628	False	real	MR	518	15	-15	   -2.00	1	   -1.00	1	8	5603109.00	-3	0	NULL
200303LH	630	False	real	CL	519	15	-15	   -2.00	1	   -1.00	1	7	5612891.00	15	7	NULL
200303LH	632	False	real	HL	520	15	15	    0.00	1	   -1.00	0	5	  569.39	-3	5	NULL
200303LH	633	False	real	CR	521	15	-15	   -4.00	1	   -1.00	1	6	5703845.00	15	7	NULL
200303LH	634	False	real	JL	522	15	15	    1.00	1	   -1.00	1	7	5708652.00	-15	0	NULL
200303LH	635	False	real	IL	523	15	-15	    0.00	1	   -1.00	1	7	5713947.00	-15	0	NULL
